TKT,VER,N1A,N1B,N1C,N2A,N2B,N2C,N3A,N3B,N3C,N4A,N4B,N4C,N5A,N5B,N5C,I1,I2,I3,I4,I5,I6,I7,I8,P,U
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner01.ai,1,4
138,17722,,3,1,,23,18,,38,40,,54,51,,61,64,base02.ai,,,,,,,,1,4
170,7167,,5,3,,20,23,,36,38,,47,55,,64,73,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner03.ai,1,4
103,21283,,5,2,,28,,,31,35,,56,49,,71,70,base02.ai,free02_b.ai,,,,,,,1,4
287,20397,,8,15,29,,,31,,,60,,,,69,74,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,4
333,21828,8,,,29,,,31,,,54,,,,67,71,base03.ai,eeyore05.ai,,,,,,,1,4
358,10439,7,,,22,,,41,,,50,,,68,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
262,12639,5,,,,,,43,,,55,,,61,,,base01.ai,free02.ai,,,,,,,1,4
392,22850,12,,,27,,,42,,,56,,,63,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,winner03.ai,,,,,,,,1,1
92,21756,,6,4,,25,,,35,40,,50,48,,71,65,base02.ai,free02_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,winner02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner07.ai,1,1
79,20116,,3,2,,26,,,32,36,,48,57,,63,66,base02.ai,free02_b.ai,,,,,,,1,1
194,11822,,2,6,,27,23,,34,33,,53,49,,61,71,base02.ai,,,,,,,,1,1
71,24835,,14,5,,,26,,37,41,,56,50,,73,74,base02.ai,free02_a.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner07.ai,1,1
357,9560,4,,,27,,,40,,,49,,,65,,,base01.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner07.ai,1,1
118,4680,7,,,,,,34,,,53,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner06.ai,1,2
363,5650,4,,,18,,,45,,,56,,,69,,,base01.ai,,,,,,,,1,2
74,20389,,13,5,,17,20,,34,40,,58,56,,62,,base02.ai,free05_b.ai,,,,,,,1,2
385,22920,4,,,17,,,39,,,47,,,68,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner09.ai,1,2
395,25915,4,,,20,,,36,,,50,,,65,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner06.ai,1,2
365,7433,14,,,20,,,32,,,53,,,73,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
191,11640,,1,13,,17,23,,38,40,,47,51,,72,75,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner04.ai,1,3
30,711,,2,7,,22,,,37,36,,55,50,,,62,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,3
27,626,,8,4,,,21,,39,33,,50,48,,67,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner06.ai,1,3
322,4681,,9,15,26,,,41,,,55,,,66,,,base03.ai,eeyore01.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner01.ai,1,3
129,5194,4,,,,,,39,,,,52,55,,68,74,base03.ai,free02.ai,eeyore04.ai,eeyore05.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner03.ai,1,3
179,23588,,5,6,,23,20,,31,45,,51,48,,63,69,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner03.ai,1,4
142,51,,3,10,,29,16,,32,31,,59,55,,73,74,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner04.ai,1,4
117,24531,9,,,,,,36,,,58,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner04.ai,1,4
162,10171,,5,4,,19,26,,37,42,,49,48,,63,66,base02.ai,,,,,,,,1,4
97,26941,,5,15,,22,19,,42,40,,58,53,,70,,base02.ai,free05_b.ai,,,,,,,1,4
113,3882,11,,,,,,,,,56,,,65,,,base01.ai,free02.ai,free03.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner06.ai,1,4
252,1869,3,,,,,,40,,,58,,,63,,,base01.ai,free02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner09.ai,1,1
131,22489,,4,14,,29,22,,34,36,,57,58,,64,69,base02.ai,,,,,,,,1,1
346,1680,2,,,26,,,,35,41,49,,,67,,,base03.ai,eeyore03.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
107,6157,,8,3,,19,21,,38,43,,52,54,,65,,base02.ai,free05_b.ai,,,,,,,1,1
26,7837,,2,9,,20,,,37,36,,59,47,,,64,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,1
183,19832,,3,6,,22,27,,37,33,,59,54,,62,63,base02.ai,,,,,,,,1,1
237,5315,12,,,,,,,33,37,56,,,73,,,base03.ai,free02.ai,eeyore03.ai,,,,,,1,1
32,18311,,2,11,,27,,,34,40,,46,51,,,62,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,1
394,9192,9,,,20,,,38,,,47,,,73,,,base01.ai,,,,,,,,1,1
105,15724,,7,12,,23,,,33,36,,56,47,,65,75,base02.ai,free02_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner09.ai,1,2
192,13137,,1,13,,20,27,,31,40,,52,57,,68,63,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner02.ai,1,2
15,22379,,,15,,30,,,37,45,,46,57,,,69,base02.ai,free01_a.ai,free02_b.ai,free05_a.ai,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner05.ai,1,3
373,16359,10,,,16,,,39,,,50,,,61,,,base01.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner08.ai,1,3
198,865,,8,5,,25,21,,45,42,,49,59,,65,70,base02.ai,,,,,,,,1,3
321,17683,2,,,24,,,45,,,56,,,,66,75,base03.ai,eeyore05.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner02.ai,1,3
383,21928,3,,,26,,,39,,,55,,,61,,,base01.ai,,,,,,,,1,3
232,6769,14,,,,16,29,45,,,51,,,,,,base03.ai,eeyore02.ai,free05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner03.ai,1,3
31,16957,,10,,,,24,,33,44,,53,47,,70,62,base02.ai,free01_b.ai,free02_a.ai,,,,,,1,3
245,11411,8,,,,,,36,,,47,,,,62,69,base03.ai,free02.ai,eeyore05.ai,,,,,,1,3
123,2197,9,,,,22,25,38,,,,52,59,,,,base03.ai,eeyore02.ai,eeyore04.ai,free05.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner09.ai,1,4
74,20389,,13,5,,17,20,,34,40,,58,56,,62,,base02.ai,free05_b.ai,,,,,,,1,4
187,6901,,8,11,,21,16,,32,43,,57,47,,75,70,base02.ai,,,,,,,,1,4
371,4629,7,,,25,,,35,,,50,,,65,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner09.ai,1,4
248,17550,9,,,,,,33,,,56,,,75,,,base01.ai,free02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner09.ai,1,1
318,23748,7,,,,17,18,40,,,51,,,74,,,base03.ai,eeyore02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner08.ai,1,1
205,4748,,2,15,,18,28,,40,33,,57,50,,71,64,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner03.ai,1,1
57,4668,,4,9,,,,,32,36,53,,,,,,base03.ai,eeyore01.ai,free02.ai,eeyore03.ai,free05.ai,,,,1,1
209,18450,,2,15,,18,19,,34,33,,47,52,,65,71,base02.ai,,,,,,,,1,1
312,5339,4,,,,16,21,39,,,54,,,64,,,base03.ai,eeyore02.ai,,,,,,,1,1
142,51,,3,10,,29,16,,32,31,,59,55,,73,74,base02.ai,,,,,,,,1,1
189,17817,,10,14,,29,18,,43,36,,50,47,,66,72,base02.ai,,,,,,,,1,1
20,25659,,13,10,,16,,,34,,,54,48,,,73,base02.ai,free02_b.ai,free03_b.ai,free05_a.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner07.ai,1,2
23,23449,7,,,,,,,,,54,,,,,,base01.ai,free02.ai,free03.ai,free05.ai,,,,,1,2
96,20152,,7,2,,24,25,,39,32,,59,53,,,70,base02.ai,free05_a.ai,,,,,,,1,2
117,24531,9,,,,,,36,,,58,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner04.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner06.ai,1,2
77,1047,,13,1,,,23,,37,43,,50,59,,64,72,base02.ai,free02_a.ai,,,,,,,1,2
72,6604,,4,1,,22,18,,35,44,,54,52,,62,,base02.ai,free05_b.ai,,,,,,,1,2
199,11483,,2,7,,25,18,,31,37,,56,52,,72,65,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner01.ai,,,,,,,,1,3
206,8298,,2,3,,17,24,,34,32,,52,60,,64,69,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner04.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner09.ai,1,3
120,1053,4,,,,,,44,,,56,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,3
294,7235,12,,,30,,,,37,42,51,,,,65,69,base03.ai,eeyore03.ai,eeyore05.ai,,,,,,1,3
160,16386,,2,1,,28,17,,44,33,,59,52,,61,70,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner02.ai,1,4
128,17041,14,,,,,,36,,,,52,55,,64,69,base03.ai,free02.ai,eeyore04.ai,eeyore05.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner02.ai,1,4
344,2600,15,,,,16,20,42,,,54,,,67,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner04.ai,1,4
323,3,,3,11,17,,,43,,,55,,,66,,,base03.ai,eeyore01.ai,,,,,,,1,4
300,19003,8,,,16,,,39,,,,46,60,,61,64,base03.ai,eeyore04.ai,eeyore05.ai,,,,,,1,4
311,3285,11,,,29,,,33,,,53,,,,72,74,base03.ai,eeyore05.ai,,,,,,,1,4
52,26,,15,3,,30,,,45,33,,60,48,,,63,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,4
266,9293,13,,,26,,,32,,,57,,,,,,base01.ai,free05.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner04.ai,1,1
25,9579,,,,,,,38,,,50,,,,,,base01.ai,free01.ai,free02.ai,free05.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner06.ai,1,1
339,23451,1,,,16,,,31,,,55,,,,66,75,base03.ai,eeyore05.ai,,,,,,,1,1
9,7379,,,5,,25,,,45,31,,53,47,,,69,base02.ai,free01_a.ai,free02_b.ai,free05_a.ai,,,,,1,1
334,585,1,,,,20,30,42,,,58,,,74,,,base03.ai,eeyore02.ai,,,,,,,1,1
127,12660,,2,4,,18,30,41,,,49,,,,,,base03.ai,eeyore01.ai,eeyore02.ai,free05.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner05.ai,1,1
231,8383,,1,3,,,,33,,,57,,,67,,,base03.ai,eeyore01.ai,free02.ai,,,,,,1,1
272,26873,7,,,19,,,35,,,53,,,,,,base01.ai,free05.ai,,,,,,,1,1
76,12080,,14,9,,,22,,37,39,,51,56,,65,61,base02.ai,free02_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner09.ai,1,2
388,3437,13,,,29,,,32,,,47,,,62,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner07.ai,1,2
217,12024,,2,7,,18,28,,31,43,,57,55,,65,66,base02.ai,,,,,,,,1,2
128,17041,14,,,,,,36,,,,52,55,,64,69,base03.ai,free02.ai,eeyore04.ai,eeyore05.ai,,,,,1,2
283,3709,15,,,,19,30,41,,,59,,,,64,75,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,2
92,21756,,6,4,,25,,,35,40,,50,48,,71,65,base02.ai,free02_b.ai,,,,,,,1,2
39,6890,,7,2,,,23,,42,38,,55,52,,71,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,2
43,2134,,8,4,,,30,,42,37,,54,51,,64,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner08.ai,1,3
275,5612,15,,,,,,31,,,59,,,61,,,base01.ai,free02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner03.ai,1,3
310,2944,12,,,18,,,,41,44,59,,,74,,,base03.ai,eeyore03.ai,,,,,,,1,3
69,3328,,1,4,,16,,,37,43,,56,52,,61,67,base02.ai,free02_b.ai,,,,,,,1,3
334,585,1,,,,20,30,42,,,58,,,74,,,base03.ai,eeyore02.ai,,,,,,,1,3
173,5886,,6,4,,24,22,,31,36,,54,52,,66,62,base02.ai,,,,,,,,1,3
78,17888,,9,1,,,28,,43,41,,54,55,,62,72,base02.ai,free02_a.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner06.ai,1,3
7,14026,,15,3,,25,,,31,,,56,49,,,69,base02.ai,free02_b.ai,free03_b.ai,free05_a.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner04.ai,1,4
110,8902,,5,13,,28,25,,39,40,,56,49,,70,,base02.ai,free05_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner01.ai,1,4
201,5548,,1,7,,18,24,,34,39,,51,60,,72,68,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner09.ai,1,4
95,10040,,4,14,,26,28,,41,32,,47,52,,67,,base02.ai,free05_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner05.ai,1,4
379,20276,2,,,16,,,40,,,57,,,66,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner06.ai,1,4
213,6156,,2,1,,21,19,,43,31,,50,56,,74,65,base02.ai,,,,,,,,1,4
290,4229,5,,,,21,27,35,,,48,,,,68,75,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,4
364,15051,8,,,27,,,41,,,47,,,66,,,base01.ai,,,,,,,,1,4
252,1869,3,,,,,,40,,,58,,,63,,,base01.ai,free02.ai,,,,,,,1,1
165,17891,,13,1,,23,30,,45,33,,49,52,,61,63,base02.ai,,,,,,,,1,1
8,553,,,5,,16,,,45,32,,58,50,,,73,base02.ai,free01_a.ai,free02_b.ai,free05_a.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner08.ai,1,1
206,8298,,2,3,,17,24,,34,32,,52,60,,64,69,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner06.ai,1,1
309,7213,4,,,28,,,40,,,,55,56,67,,,base03.ai,eeyore04.ai,,,,,,,1,1
181,21652,,4,2,,25,28,,42,36,,49,48,,71,74,base02.ai,,,,,,,,1,1
368,12404,6,,,23,,,34,,,60,,,73,,,base01.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner06.ai,1,2
